q1,q2,q3,q4,q5,q6
-0.013899,-0.043031,0.00075022,-0.20364,-0.34674,-0.035792
-0.013896,-0.042997,0.00074378,-0.20095,-0.34671,-0.035313
-0.013893,-0.042962,0.00073744,-0.19826,-0.34668,-0.034835
-0.01389,-0.042928,0.00073117,-0.19558,-0.34666,-0.034358
-0.013887,-0.042894,0.000725,-0.19291,-0.34663,-0.033882
-0.013884,-0.042859,0.00071891,-0.19023,-0.3466,-0.033407
-0.013882,-0.042825,0.00071291,-0.18757,-0.34657,-0.032933
-0.013879,-0.042791,0.000707,-0.18491,-0.34654,-0.03246
-0.013876,-0.042756,0.00070116,-0.18225,-0.34651,-0.031988
-0.013873,-0.042722,0.00069542,-0.1796,-0.34648,-0.031518
-0.01387,-0.042688,0.00068977,-0.17696,-0.34644,-0.031048
-0.013868,-0.042653,0.0006842,-0.17432,-0.34641,-0.03058
-0.013865,-0.042619,0.00067872,-0.17169,-0.34638,-0.030114
-0.013862,-0.042584,0.00067332,-0.16907,-0.34634,-0.029648
-0.013859,-0.04255,0.000668,-0.16645,-0.34631,-0.029184
-0.013857,-0.042515,0.00066277,-0.16384,-0.34628,-0.028721
-0.013854,-0.042481,0.00065763,-0.16124,-0.34624,-0.02826
-0.013852,-0.042446,0.00065257,-0.15864,-0.34621,-0.0278
-0.013849,-0.042412,0.00064759,-0.15605,-0.34617,-0.027341
-0.013847,-0.042377,0.00064271,-0.15347,-0.34613,-0.026885
-0.013844,-0.042343,0.0006379,-0.1509,-0.3461,-0.026429
-0.013842,-0.042308,0.00063318,-0.14834,-0.34606,-0.025976
-0.013839,-0.042274,0.00062854,-0.14578,-0.34602,-0.025523
-0.013837,-0.042239,0.00062399,-0.14323,-0.34599,-0.025072
-0.013837,-0.042239,0.00062399,-0.14323,-0.34599,-0.025072
-0.013837,-0.042239,0.00062398,-0.14323,-0.34599,-0.025072
-0.013837,-0.042239,0.00062398,-0.14323,-0.34599,-0.025072
-0.013837,-0.042239,0.00062398,-0.14322,-0.34599,-0.025072
-0.013837,-0.042239,0.00062398,-0.14322,-0.34599,-0.025071
-0.013837,-0.042239,0.00062397,-0.14322,-0.34599,-0.025071
-0.013837,-0.042239,0.00062397,-0.14322,-0.34599,-0.025071
-0.013837,-0.042239,0.00062397,-0.14322,-0.34599,-0.025071
-0.013837,-0.042239,0.00062397,-0.14322,-0.34599,-0.02507
-0.013837,-0.042239,0.00062396,-0.14322,-0.34599,-0.02507
-0.013837,-0.042239,0.00062396,-0.14321,-0.34599,-0.02507
-0.013837,-0.042239,0.00062396,-0.14321,-0.34599,-0.02507
-0.013837,-0.042239,0.00062396,-0.14321,-0.34599,-0.025069
-0.013837,-0.042239,0.00062395,-0.14321,-0.34599,-0.025069
-0.013837,-0.042239,0.00062395,-0.14321,-0.34599,-0.025069
-0.013837,-0.042239,0.00062395,-0.14321,-0.34599,-0.025069
-0.013837,-0.042239,0.00062394,-0.14321,-0.34599,-0.025068
-0.013837,-0.042239,0.00062394,-0.1432,-0.34599,-0.025068
-0.013837,-0.042239,0.00062394,-0.1432,-0.34599,-0.025068
-0.013837,-0.042239,0.00062394,-0.1432,-0.34599,-0.025068
-0.013837,-0.042239,0.00062393,-0.1432,-0.34599,-0.025067
-0.013837,-0.042239,0.00062393,-0.1432,-0.34599,-0.025067
-0.013837,-0.042239,0.00062393,-0.1432,-0.34599,-0.025067
-0.013837,-0.042239,0.00062393,-0.1432,-0.34599,-0.025067
-0.013837,-0.042239,0.00062392,-0.14319,-0.34599,-0.025066
-0.013837,-0.042239,0.00062392,-0.14319,-0.34599,-0.025066
-0.013837,-0.042239,0.00062392,-0.14319,-0.34599,-0.025066
-0.013837,-0.042238,0.00062391,-0.14319,-0.34599,-0.025066
-0.013837,-0.042238,0.00062391,-0.14319,-0.34599,-0.025065
-0.013837,-0.042238,0.00062391,-0.14319,-0.34599,-0.025065
-0.013837,-0.042238,0.00062391,-0.14319,-0.34599,-0.025065
-0.013837,-0.042238,0.0006239,-0.14318,-0.34599,-0.025065
-0.013837,-0.042238,0.0006239,-0.14318,-0.34599,-0.025064
-0.013837,-0.042238,0.0006239,-0.14318,-0.34599,-0.025064
-0.013837,-0.042238,0.0006239,-0.14318,-0.34599,-0.025064
-0.013837,-0.042238,0.00062389,-0.14318,-0.34599,-0.025064
-0.013837,-0.042238,0.00062389,-0.14318,-0.34599,-0.025063
-0.013837,-0.042238,0.00062389,-0.14318,-0.34599,-0.025063
-0.013837,-0.042238,0.00062389,-0.14317,-0.34599,-0.025063
-0.013837,-0.042238,0.00062388,-0.14317,-0.34599,-0.025063
-0.013837,-0.042238,0.00062388,-0.14317,-0.34599,-0.025062
-0.013837,-0.042238,0.00062388,-0.14317,-0.34599,-0.025062
-0.013837,-0.042238,0.00062387,-0.14317,-0.34599,-0.025062
-0.013837,-0.042238,0.00062387,-0.14317,-0.34599,-0.025062
-0.013837,-0.042238,0.00062387,-0.14316,-0.34599,-0.025061
-0.013837,-0.042238,0.00062387,-0.14316,-0.34599,-0.025061
-0.013837,-0.042238,0.00062386,-0.14316,-0.34599,-0.025061
-0.013837,-0.042238,0.00062386,-0.14316,-0.34599,-0.025061
-0.013837,-0.042238,0.00062386,-0.14316,-0.34599,-0.02506
-0.013837,-0.042238,0.00062386,-0.14316,-0.34599,-0.02506
-0.013837,-0.042238,0.00062385,-0.14316,-0.34599,-0.02506
-0.013837,-0.042238,0.00062385,-0.14316,-0.34599,-0.02506
-0.013837,-0.042228,0.00062246,-0.1424,-0.34599,-0.024928
-0.013836,-0.042218,0.00062107,-0.14165,-0.346,-0.024797
-0.013836,-0.042207,0.00061968,-0.1409,-0.34601,-0.024665
-0.013835,-0.042197,0.00061831,-0.14015,-0.34601,-0.024534
-0.013835,-0.042187,0.00061694,-0.13941,-0.34602,-0.024403
-0.013834,-0.042177,0.00061558,-0.13866,-0.34602,-0.024272
-0.013834,-0.042166,0.00061423,-0.13791,-0.34603,-0.024142
-0.013833,-0.042156,0.00061288,-0.13716,-0.34604,-0.024011
-0.013833,-0.042146,0.00061154,-0.13642,-0.34604,-0.02388
-0.013832,-0.042136,0.00061021,-0.13567,-0.34605,-0.02375
-0.013832,-0.042125,0.00060889,-0.13493,-0.34605,-0.02362
-0.013831,-0.042115,0.00060757,-0.13419,-0.34606,-0.02349
-0.013831,-0.042105,0.00060626,-0.13344,-0.34607,-0.02336
-0.01383,-0.042095,0.00060495,-0.1327,-0.34607,-0.023229
-0.01383,-0.042084,0.00060366,-0.13196,-0.34608,-0.023099
-0.013829,-0.042074,0.00060238,-0.13122,-0.34608,-0.02297
-0.013829,-0.042064,0.00060109,-0.13048,-0.34609,-0.022841
-0.013828,-0.042054,0.00059982,-0.12974,-0.34609,-0.022712
-0.013828,-0.042044,0.00059855,-0.129,-0.3461,-0.022582
-0.013827,-0.042033,0.00059728,-0.12826,-0.34611,-0.022452
-0.013827,-0.042023,0.00059604,-0.12753,-0.34611,-0.022324
-0.013827,-0.042013,0.0005948,-0.12679,-0.34612,-0.022196
-0.013826,-0.042003,0.00059356,-0.12606,-0.34612,-0.022067
-0.013826,-0.041992,0.00059233,-0.12533,-0.34613,-0.021939
-0.013825,-0.041982,0.0005911,-0.12459,-0.34613,-0.02181
-0.013825,-0.041972,0.00058988,-0.12386,-0.34614,-0.021681
-0.013824,-0.041961,0.00058867,-0.12312,-0.34614,-0.021553
-0.013824,-0.041951,0.00058748,-0.1224,-0.34615,-0.021426
-0.013823,-0.041941,0.00058628,-0.12167,-0.34615,-0.021298
-0.013823,-0.041931,0.00058509,-0.12094,-0.34616,-0.02117
-0.013823,-0.041921,0.00058391,-0.12021,-0.34616,-0.021043
-0.013822,-0.04191,0.00058274,-0.11948,-0.34617,-0.020916
-0.013822,-0.0419,0.00058157,-0.11875,-0.34618,-0.020788
-0.013821,-0.04189,0.00058041,-0.11803,-0.34618,-0.020661
-0.013821,-0.041879,0.00057926,-0.1173,-0.34619,-0.020534
-0.013821,-0.041869,0.00057811,-0.11658,-0.34619,-0.020407
-0.01382,-0.041859,0.00057697,-0.11585,-0.3462,-0.020281
-0.01382,-0.041849,0.00057584,-0.11513,-0.3462,-0.020154
-0.013819,-0.041838,0.00057471,-0.11441,-0.34621,-0.020027
-0.013819,-0.041828,0.0005736,-0.11369,-0.34621,-0.019901
-0.013818,-0.041818,0.00057249,-0.11297,-0.34621,-0.019775
-0.013818,-0.041807,0.00057137,-0.11224,-0.34622,-0.019647
-0.013818,-0.041797,0.00057029,-0.11153,-0.34622,-0.019524
-0.013817,-0.041787,0.0005692,-0.11081,-0.34623,-0.019398
-0.013817,-0.041777,0.00056812,-0.1101,-0.34623,-0.019272
-0.013817,-0.041766,0.00056704,-0.10938,-0.34624,-0.019147
-0.013816,-0.041756,0.00056597,-0.10866,-0.34624,-0.019022
-0.013816,-0.041746,0.00056491,-0.10795,-0.34625,-0.018897
-0.013815,-0.041736,0.00056386,-0.10724,-0.34625,-0.018772
-0.013815,-0.041725,0.0005628,-0.10652,-0.34626,-0.018647
-0.013815,-0.041725,0.0005628,-0.10652,-0.34626,-0.018647
-0.013891,-0.041733,0.00053574,-0.10699,-0.35347,-0.019128
-0.013968,-0.04174,0.00050813,-0.10746,-0.36068,-0.019612
-0.014044,-0.041748,0.00047996,-0.10793,-0.36789,-0.0201
-0.01412,-0.041755,0.00045125,-0.10839,-0.37509,-0.020592
-0.014195,-0.041762,0.000422,-0.10886,-0.3823,-0.021087
-0.014271,-0.04177,0.0003922,-0.10932,-0.38951,-0.021587
-0.014346,-0.041777,0.00036186,-0.10979,-0.39672,-0.022091
-0.014421,-0.041785,0.00033097,-0.11025,-0.40393,-0.022598
-0.014496,-0.041792,0.00029955,-0.11071,-0.41114,-0.023109
-0.01457,-0.0418,0.00026759,-0.11117,-0.41835,-0.023624
-0.014645,-0.041807,0.00023507,-0.11161,-0.42555,-0.024141
-0.014719,-0.041814,0.00020206,-0.11208,-0.43276,-0.024666
-0.014793,-0.041822,0.00016849,-0.11254,-0.43997,-0.025193
-0.014866,-0.041829,0.00013439,-0.113,-0.44718,-0.025723
-0.01494,-0.041837,9.9759e-05,-0.11345,-0.45438,-0.026257
-0.015013,-0.041844,6.4601e-05,-0.1139,-0.46159,-0.026796
-0.015086,-0.041852,2.8923e-05,-0.11435,-0.4688,-0.027339
-0.015159,-0.041859,-7.2864e-06,-0.11481,-0.476,-0.027885
-0.015231,-0.041866,-4.4018e-05,-0.11525,-0.48321,-0.028435
-0.015303,-0.041874,-8.1272e-05,-0.1157,-0.49042,-0.028989
-0.015375,-0.041881,-0.00011905,-0.11615,-0.49762,-0.029547
-0.015447,-0.041889,-0.00015734,-0.11659,-0.50483,-0.030109
-0.015518,-0.041896,-0.00019614,-0.11704,-0.51204,-0.030675
-0.015589,-0.041903,-0.00023546,-0.11748,-0.51924,-0.031245
-0.01566,-0.041911,-0.00027529,-0.11792,-0.52645,-0.031819
-0.01573,-0.041918,-0.00031564,-0.11836,-0.53365,-0.032396
-0.015801,-0.041926,-0.00035649,-0.1188,-0.54086,-0.032978
-0.015871,-0.041933,-0.00039784,-0.11924,-0.54806,-0.033563
-0.01594,-0.04194,-0.00043971,-0.11968,-0.55527,-0.034153
-0.01601,-0.041948,-0.00048207,-0.12011,-0.56247,-0.034746
-0.016079,-0.041955,-0.00052493,-0.12055,-0.56967,-0.035344
-0.016147,-0.041963,-0.0005683,-0.12097,-0.57688,-0.035944
-0.016216,-0.04197,-0.00061215,-0.1214,-0.58408,-0.036549
-0.016284,-0.041977,-0.0006565,-0.12184,-0.59129,-0.03716
-0.016352,-0.041985,-0.00070134,-0.12226,-0.59849,-0.037773
-0.016419,-0.041992,-0.00074667,-0.12269,-0.60569,-0.038391
-0.016487,-0.042,-0.00079248,-0.12311,-0.6129,-0.039012
-0.016553,-0.042007,-0.00083879,-0.12354,-0.6201,-0.039637
-0.01662,-0.042015,-0.00088557,-0.12396,-0.6273,-0.040266
-0.016686,-0.042022,-0.00093283,-0.12438,-0.6345,-0.0409
-0.016752,-0.042029,-0.00098057,-0.1248,-0.6417,-0.041537
-0.016818,-0.042037,-0.0010288,-0.1252,-0.64891,-0.042175
-0.016883,-0.042044,-0.0010775,-0.12563,-0.65611,-0.042824
-0.016948,-0.042052,-0.0011266,-0.12604,-0.66331,-0.043473
-0.017012,-0.042059,-0.0011763,-0.12645,-0.67051,-0.044126
-0.017076,-0.042066,-0.0012264,-0.12686,-0.67771,-0.044784
-0.01714,-0.042074,-0.0012769,-0.12727,-0.68491,-0.045445
-0.017203,-0.042081,-0.0013279,-0.12768,-0.69211,-0.046111
-0.017267,-0.042088,-0.0013794,-0.12808,-0.69931,-0.046779
-0.017329,-0.042096,-0.0014314,-0.12848,-0.70651,-0.047452
-0.017329,-0.042096,-0.0014314,-0.12848,-0.70651,-0.047452
-0.017329,-0.042096,-0.0014315,-0.12848,-0.70653,-0.047454
-0.01733,-0.042096,-0.0014316,-0.12848,-0.70655,-0.047456
-0.01733,-0.042096,-0.0014318,-0.12849,-0.70657,-0.047459
-0.01733,-0.042096,-0.0014319,-0.12849,-0.70659,-0.047461
-0.01733,-0.042096,-0.0014321,-0.12849,-0.70661,-0.047463
-0.01733,-0.042096,-0.0014322,-0.12849,-0.70663,-0.047465
-0.01733,-0.042096,-0.0014324,-0.12849,-0.70665,-0.047467
-0.017331,-0.042096,-0.0014325,-0.12849,-0.70667,-0.047469
-0.017331,-0.042096,-0.0014326,-0.12849,-0.70669,-0.04747
-0.017331,-0.042096,-0.0014328,-0.12849,-0.70671,-0.047472
-0.017331,-0.042096,-0.0014329,-0.1285,-0.70673,-0.047474
-0.017331,-0.042096,-0.0014331,-0.1285,-0.70675,-0.047476
-0.017331,-0.042096,-0.0014332,-0.1285,-0.70677,-0.047478
-0.017332,-0.042096,-0.0014334,-0.1285,-0.70679,-0.04748
-0.017332,-0.042096,-0.0014335,-0.1285,-0.70681,-0.047482
-0.017332,-0.042096,-0.0014337,-0.1285,-0.70683,-0.047483
-0.017332,-0.042096,-0.0014338,-0.1285,-0.70685,-0.047485
-0.017332,-0.042096,-0.0014339,-0.1285,-0.70687,-0.047487
-0.017332,-0.042096,-0.0014341,-0.1285,-0.70689,-0.047489
-0.017333,-0.042096,-0.0014342,-0.1285,-0.70691,-0.047491
-0.017333,-0.042096,-0.0014344,-0.12851,-0.70693,-0.047493
-0.017333,-0.042096,-0.0014345,-0.12851,-0.70695,-0.047494
-0.017333,-0.042096,-0.0014347,-0.12851,-0.70697,-0.047496
-0.017333,-0.042096,-0.0014348,-0.12851,-0.70699,-0.047498
-0.017334,-0.042096,-0.001435,-0.12851,-0.70701,-0.0475
-0.017334,-0.042096,-0.0014351,-0.12851,-0.70703,-0.047502
-0.017334,-0.042096,-0.0014353,-0.12851,-0.70705,-0.047504
-0.017334,-0.042096,-0.0014354,-0.12851,-0.70707,-0.047506
-0.017334,-0.042096,-0.0014355,-0.12851,-0.70709,-0.047507
-0.017334,-0.042097,-0.0014357,-0.12852,-0.70711,-0.047509
-0.017335,-0.042097,-0.0014358,-0.12852,-0.70713,-0.047511
-0.017335,-0.042097,-0.001436,-0.12852,-0.70715,-0.047513
-0.017335,-0.042097,-0.0014361,-0.12852,-0.70717,-0.047515
-0.017335,-0.042097,-0.0014363,-0.12852,-0.70719,-0.047517
-0.017335,-0.042097,-0.0014364,-0.12852,-0.70721,-0.047519
-0.017335,-0.042097,-0.0014366,-0.12852,-0.70723,-0.04752
-0.017336,-0.042097,-0.0014367,-0.12852,-0.70725,-0.047522
-0.017336,-0.042097,-0.0014368,-0.12852,-0.70727,-0.047524
-0.017336,-0.042097,-0.001437,-0.12852,-0.70729,-0.047526
-0.017336,-0.042097,-0.0014371,-0.12853,-0.70731,-0.047528
-0.017336,-0.042097,-0.0014373,-0.12853,-0.70733,-0.04753
-0.017336,-0.042097,-0.0014374,-0.12853,-0.70735,-0.047531
-0.017337,-0.042097,-0.0014376,-0.12853,-0.70737,-0.047533
-0.017337,-0.042097,-0.0014377,-0.12853,-0.70739,-0.047535
-0.017337,-0.042097,-0.0014379,-0.12853,-0.70741,-0.047537
-0.017337,-0.042097,-0.001438,-0.12853,-0.70743,-0.047539
-0.017337,-0.042097,-0.0014381,-0.12853,-0.70745,-0.047541
-0.017338,-0.042097,-0.0014383,-0.12853,-0.70747,-0.047543
-0.017338,-0.042097,-0.0014384,-0.12854,-0.70749,-0.047544
-0.017338,-0.042097,-0.0014386,-0.12854,-0.70751,-0.047546
-0.017338,-0.042097,-0.0014386,-0.12854,-0.70751,-0.047546
-0.017377,-0.042102,-0.0014717,-0.12879,-0.71206,-0.047974
-0.017416,-0.042106,-0.0015049,-0.12904,-0.71661,-0.048404
-0.017456,-0.042111,-0.0015383,-0.12929,-0.72115,-0.048834
-0.017494,-0.042116,-0.0015719,-0.12954,-0.7257,-0.049267
-0.017533,-0.04212,-0.0016057,-0.12979,-0.73025,-0.049701
-0.017572,-0.042125,-0.0016397,-0.13004,-0.73479,-0.050137
-0.01761,-0.04213,-0.0016738,-0.13029,-0.73934,-0.050574
-0.017649,-0.042134,-0.0017082,-0.13054,-0.74389,-0.051014
-0.017687,-0.042139,-0.0017426,-0.13079,-0.74843,-0.051454
-0.017725,-0.042144,-0.0017773,-0.13104,-0.75298,-0.051897
-0.017763,-0.042148,-0.0018122,-0.13128,-0.75753,-0.052341
-0.0178,-0.042153,-0.0018472,-0.13153,-0.76207,-0.052786
-0.017838,-0.042158,-0.0018824,-0.13177,-0.76662,-0.053234
-0.017875,-0.042162,-0.0019177,-0.13201,-0.77116,-0.053682
-0.017913,-0.042167,-0.0019532,-0.13226,-0.77571,-0.054133
-0.01795,-0.042172,-0.0019889,-0.1325,-0.78025,-0.054585
-0.017987,-0.042176,-0.0020248,-0.13274,-0.7848,-0.055038
-0.018023,-0.042181,-0.0020609,-0.13298,-0.78935,-0.055494
-0.01806,-0.042186,-0.0020971,-0.13322,-0.79389,-0.055951
-0.018096,-0.04219,-0.0021334,-0.13346,-0.79844,-0.05641
-0.018133,-0.042195,-0.00217,-0.1337,-0.80298,-0.05687
-0.018169,-0.0422,-0.0022067,-0.13394,-0.80753,-0.057332
-0.018205,-0.042204,-0.0022436,-0.13417,-0.81207,-0.057794
-0.01824,-0.042209,-0.0022806,-0.1344,-0.81662,-0.058259
-0.018276,-0.042214,-0.0023178,-0.13464,-0.82116,-0.058726
-0.018311,-0.042218,-0.0023552,-0.13488,-0.82571,-0.059195
-0.018347,-0.042223,-0.0023927,-0.13511,-0.83025,-0.059665
-0.018382,-0.042228,-0.0024304,-0.13534,-0.8348,-0.060137
-0.018417,-0.042232,-0.0024682,-0.13557,-0.83934,-0.060608
-0.018452,-0.042237,-0.0025062,-0.1358,-0.84388,-0.061083
-0.018486,-0.042242,-0.0025444,-0.13603,-0.84843,-0.061562
-0.018521,-0.042246,-0.0025827,-0.13626,-0.85297,-0.062041
-0.018555,-0.042251,-0.0026212,-0.13649,-0.85752,-0.062521
-0.018589,-0.042256,-0.0026599,-0.13672,-0.86206,-0.063002
-0.018623,-0.04226,-0.0026987,-0.13694,-0.8666,-0.063485
-0.018657,-0.042265,-0.0027376,-0.13717,-0.87115,-0.06397
-0.01869,-0.042269,-0.0027767,-0.13739,-0.87569,-0.064457
-0.018723,-0.042274,-0.002816,-0.13762,-0.88024,-0.064945
-0.018757,-0.042279,-0.0028554,-0.13784,-0.88478,-0.065434
-0.01879,-0.042283,-0.002895,-0.13806,-0.88932,-0.065926
-0.018823,-0.042288,-0.0029347,-0.13828,-0.89386,-0.066419
-0.018855,-0.042293,-0.0029746,-0.1385,-0.89841,-0.066914
-0.018888,-0.042297,-0.0030146,-0.13872,-0.90295,-0.06741
-0.01892,-0.042302,-0.0030547,-0.13894,-0.90749,-0.067909
-0.018952,-0.042307,-0.0030951,-0.13916,-0.91204,-0.068408
-0.018984,-0.042311,-0.0031355,-0.13937,-0.91658,-0.068908
-0.019016,-0.042316,-0.0031761,-0.13959,-0.92112,-0.069411
-0.019047,-0.042321,-0.0032169,-0.1398,-0.92566,-0.069916
-0.019079,-0.042325,-0.0032578,-0.14002,-0.93021,-0.070424
-0.01911,-0.04233,-0.0032989,-0.14023,-0.93475,-0.070932
-0.01911,-0.04233,-0.0032989,-0.14023,-0.93475,-0.070932
-0.019194,-0.042343,-0.003411,-0.14083,-0.94708,-0.072335
-0.019276,-0.042355,-0.0035242,-0.14138,-0.95941,-0.073724
-0.019358,-0.042369,-0.0036383,-0.14202,-0.97173,-0.075182
-0.019437,-0.042382,-0.0037535,-0.1426,-0.98406,-0.076625
-0.019516,-0.042396,-0.0038697,-0.14318,-0.99639,-0.078078
-0.019593,-0.042409,-0.0039869,-0.14375,-1.0087,-0.079547
-0.019668,-0.042422,-0.004105,-0.14431,-1.021,-0.081029
-0.019742,-0.042435,-0.0042241,-0.14486,-1.0334,-0.082522
-0.019815,-0.042448,-0.0043441,-0.1454,-1.0457,-0.084028
-0.019886,-0.042461,-0.004465,-0.14594,-1.058,-0.085547
-0.019956,-0.042474,-0.0045868,-0.14647,-1.0703,-0.087079
-0.020024,-0.042487,-0.0047094,-0.14699,-1.0826,-0.088624
-0.02009,-0.0425,-0.004833,-0.1475,-1.095,-0.090182
-0.020155,-0.042513,-0.0049573,-0.148,-1.1073,-0.091752
-0.020219,-0.042526,-0.0050825,-0.1485,-1.1196,-0.093336
-0.020281,-0.04254,-0.0052084,-0.14898,-1.1319,-0.094933
-0.020342,-0.042553,-0.0053352,-0.14946,-1.1442,-0.096543
-0.020401,-0.042566,-0.0054626,-0.14992,-1.1565,-0.098165
-0.020458,-0.042579,-0.0055909,-0.15038,-1.1688,-0.099801
-0.020514,-0.042592,-0.0057198,-0.15083,-1.1812,-0.10145
-0.020568,-0.042605,-0.0058495,-0.15127,-1.1935,-0.10311
-0.020621,-0.042618,-0.0059798,-0.1517,-1.2058,-0.10478
-0.020672,-0.042631,-0.0061108,-0.15212,-1.2181,-0.10647
-0.020722,-0.042644,-0.0062425,-0.15253,-1.2304,-0.10817
-0.02077,-0.042657,-0.0063748,-0.15293,-1.2427,-0.10989
-0.020816,-0.04267,-0.0065077,-0.15332,-1.255,-0.11161
-0.02086,-0.042683,-0.0066411,-0.15371,-1.2673,-0.11335
-0.020903,-0.042696,-0.0067752,-0.15408,-1.2796,-0.1151
-0.020945,-0.042709,-0.0069098,-0.15444,-1.2919,-0.11687
-0.020985,-0.042722,-0.0070449,-0.15479,-1.3042,-0.11865
-0.021023,-0.042735,-0.0071805,-0.15513,-1.3165,-0.12044
-0.021059,-0.042748,-0.0073166,-0.15545,-1.3288,-0.12225
-0.021094,-0.042761,-0.0074532,-0.15577,-1.3411,-0.12406
-0.021127,-0.042774,-0.0075902,-0.15608,-1.3534,-0.12589
-0.021158,-0.042787,-0.0077276,-0.15638,-1.3657,-0.12774
-0.021188,-0.0428,-0.0078655,-0.15666,-1.3779,-0.1296
-0.021216,-0.042814,-0.0080037,-0.15693,-1.3902,-0.13147
-0.021242,-0.042827,-0.0081423,-0.15719,-1.4025,-0.13335
-0.021267,-0.04284,-0.0082812,-0.15744,-1.4148,-0.13525
-0.02129,-0.042853,-0.0084205,-0.15768,-1.4271,-0.13716
-0.021311,-0.042866,-0.0085601,-0.15791,-1.4394,-0.13908
-0.02133,-0.042879,-0.0086999,-0.15812,-1.4516,-0.14102
-0.021348,-0.042892,-0.00884,-0.15833,-1.4639,-0.14297
-0.021364,-0.042905,-0.0089804,-0.15852,-1.4762,-0.14493
-0.021379,-0.042918,-0.0091209,-0.15869,-1.4885,-0.1469
-0.021391,-0.042931,-0.0092617,-0.15886,-1.5008,-0.14889
-0.021402,-0.042944,-0.0094026,-0.15901,-1.513,-0.15089
-0.021411,-0.042957,-0.0095437,-0.15915,-1.5253,-0.15291
-0.021419,-0.04297,-0.009685,-0.15927,-1.5376,-0.15494
-0.021424,-0.042983,-0.0098263,-0.15939,-1.5498,-0.15698
-0.021424,-0.042983,-0.0098263,-0.15939,-1.5498,-0.15698
-0.021428,-0.042996,-0.0099837,-0.15944,-1.5635,-0.15922
-0.02143,-0.04301,-0.010141,-0.15949,-1.5772,-0.16147
-0.02143,-0.043023,-0.010299,-0.15951,-1.5908,-0.16373
-0.021428,-0.043037,-0.010456,-0.15952,-1.6045,-0.16602
-0.021423,-0.043051,-0.010614,-0.15951,-1.6181,-0.16831
-0.021417,-0.043064,-0.010772,-0.15948,-1.6318,-0.17063
-0.021408,-0.043078,-0.010929,-0.15944,-1.6454,-0.17295
-0.021397,-0.043091,-0.011086,-0.15937,-1.659,-0.17529
-0.021384,-0.043105,-0.011244,-0.1593,-1.6727,-0.17765
-0.021368,-0.043118,-0.011401,-0.15921,-1.6863,-0.18003
-0.021351,-0.043132,-0.011558,-0.15909,-1.7,-0.18242
-0.021331,-0.043146,-0.011714,-0.15896,-1.7136,-0.18482
-0.021309,-0.043159,-0.011871,-0.15881,-1.7272,-0.18724
-0.021285,-0.043173,-0.012027,-0.15864,-1.7409,-0.18967
-0.021259,-0.043186,-0.012183,-0.15845,-1.7545,-0.19212
-0.021231,-0.0432,-0.012338,-0.15825,-1.7681,-0.19459
-0.021201,-0.043213,-0.012494,-0.15802,-1.7817,-0.19707
-0.021168,-0.043227,-0.012648,-0.15777,-1.7954,-0.19956
-0.021134,-0.04324,-0.012803,-0.15751,-1.809,-0.20207
-0.021097,-0.043254,-0.012957,-0.15722,-1.8226,-0.2046
-0.021058,-0.043268,-0.01311,-0.15692,-1.8362,-0.20714
-0.021017,-0.043281,-0.013263,-0.15658,-1.8498,-0.20969
-0.020974,-0.043295,-0.013416,-0.15625,-1.8634,-0.21227
-0.020929,-0.043308,-0.013568,-0.15588,-1.877,-0.21486
-0.020882,-0.043322,-0.013719,-0.15549,-1.8906,-0.21746
-0.020833,-0.043335,-0.013869,-0.15507,-1.9042,-0.22005
-0.020781,-0.043349,-0.014019,-0.15465,-1.9178,-0.22271
-0.020728,-0.043362,-0.014169,-0.1542,-1.9314,-0.22536
-0.020672,-0.043376,-0.014317,-0.15373,-1.945,-0.22802
-0.020615,-0.043389,-0.014465,-0.15323,-1.9586,-0.2307
-0.020555,-0.043403,-0.014612,-0.15271,-1.9722,-0.23339
-0.020494,-0.043416,-0.014759,-0.15217,-1.9858,-0.2361
-0.02043,-0.04343,-0.014904,-0.15161,-1.9994,-0.23882
-0.020364,-0.043443,-0.015049,-0.15102,-2.0129,-0.24156
-0.020297,-0.043457,-0.015193,-0.15041,-2.0265,-0.24431
-0.020227,-0.04347,-0.015336,-0.14978,-2.0401,-0.24708
-0.020156,-0.043484,-0.015478,-0.14912,-2.0537,-0.24986
-0.020082,-0.043497,-0.015619,-0.14844,-2.0672,-0.25266
-0.020007,-0.043511,-0.015759,-0.14773,-2.0808,-0.25547
-0.019929,-0.043524,-0.015898,-0.147,-2.0944,-0.2583
-0.01985,-0.043538,-0.016036,-0.14625,-2.1079,-0.26114
-0.019769,-0.043551,-0.016173,-0.14547,-2.1215,-0.264
-0.019685,-0.043565,-0.016309,-0.14466,-2.135,-0.26687
-0.0196,-0.043578,-0.016444,-0.14383,-2.1486,-0.26976
-0.019514,-0.043591,-0.016577,-0.14297,-2.1621,-0.27266
-0.019425,-0.043605,-0.01671,-0.14209,-2.1757,-0.27558
-0.019334,-0.043618,-0.016841,-0.14118,-2.1892,-0.27851
-0.019242,-0.043632,-0.016971,-0.14025,-2.2027,-0.28145
-0.019148,-0.043645,-0.0171,-0.13928,-2.2163,-0.28441
-0.019052,-0.043659,-0.017227,-0.13829,-2.2298,-0.28739
-0.019052,-0.043659,-0.017227,-0.13829,-2.2298,-0.28739
-0.018951,-0.043675,-0.017358,-0.13733,-2.2437,-0.29067
